outcode,latitude,longitude
DE65,52.867353833634716,-1.613005021699819
DE7,52.973497079337406,-1.3234950392327811
DE72,52.89313168141593,-1.3583959026548673
DE73,52.84757935361217,-1.4377707965779467
DE74,52.83877607038123,-1.32518773313783
DE75,53.01273002898551,-1.3538942289855072
DE99,52.91494,-1.465616
DG1,55.073734315197,-3.581689785178236
DG10,55.72288738738739,-3.407573927927928
DG11,55.113581512345675,-3.338974617283951
DG12,54.98998188160676,-3.2509235792811837
DG13,55.17301553191489,-3.0298865319148938
DG14,55.08197324675324,-2.9826291168831167
DG16,54.9970706122449,-3.0687
DG2,55.064708042744655,-3.659203053993251
DG3,55.237425488721804,-3.7991490187969923
DG4,55.375553567251465,-3.9526152339181286
DG5,54.92127827906977,-3.8110843488372095
DG6,55.00754411320755,-4.040314498113208
DG7,54.96918840236687,-4.013694958579881
DG8,54.872346666666665,-4.515910466426859
DG9,54.8773808910891,-5.022950966584158
DH1,54.78207705397301,-1.56551823988006
DH2,54.85978802816902,-1.599823091549296
DH3,54.87273460645161,-1.5673943096774192
DH4,54.85370174553102,-1.492694211356467
DH5,54.82336701818181,-1.45528682
DH6,54.75257520732883,-1.4639961456123434
DH7,54.78995542494044,-1.6656819308975377
DH8,54.85691290540541,-1.8500833280780782
DH9,54.8685307628524,-1.7110663175787728
DH97,54.79272,-1.535031
DH98,54.863685000000004,-1.5750730000000002
DH99,54.78823666666667,-1.549375333333333
DL1,54.52990961593172,-1.5388380234708392
DL10,54.41417391666666,-1.6908448785714285
DL11,54.43953753303964,-1.876434295154185
DL12,54.571932884615386,-1.9847202651098903
DL13,54.717030260416664,-1.957002765625
DL14,54.651585415959254,-1.6919471162988116
DL15,54.711038849431816,-1.730206137784091
DL16,54.69891678333333,-1.6056535349999999
DL17,54.68032472014926,-1.5411896604477613
DL2,54.52877128297362,-1.595542525179856
DL3,54.532507295652174,-1.571702526956522
DL4,54.630274668874165,-1.6443982913907285
DL5,54.61774793233083,-1.5786832255639096
DL6,54.370698954344626,-1.3920116244477172
DL7,54.33769302788845,-1.4864262695883133
DL8,54.292624139414805,-1.783480291738382
DL9,54.3755466497462,-1.7070298197969542
DL98,54.52752,-1.559709
DN1,53.521534636174636,-1.130564654885655
DN10,53.42425126110124,-0.933361190053286
DN11,53.44860523058253,-1.0817299077669904
DN12,53.48257607028754,-1.224148714057508
DN14,53.709298387864365,-0.941004265318263
DN15,53.61455799192734,-0.6518816357214934
DN16,53.56740124331551,-0.6396733355614973
DN17,53.57280595015577,-0.7061125088265836
DN18,53.681372081081086,-0.447467
DN19,53.68408158333333,-0.3599810583333333
DN2,53.533950069444444,-1.1026484010416668
DN20,53.55778377414562,-0.506592441307578
DN21,53.419175699633705,-0.7035445926739926
DN22,53.32424091566265,-0.9283775204819277
DN3,53.54606913223141,-1.059150132231405
DN31,53.569873,-0.08941538695652175
DN32,53.56205767584098,-0.07011890214067279
DN33,53.53939803669725,-0.09930566055045872
DN34,53.557463347639484,-0.11342078755364807
DN35,53.55457922509225,-0.03642323247232472
DN36,53.51160210687023,-0.04030252061068702
DN37,53.539228748137106,-0.13769961997019375
DN38,53.56034952380952,-0.39098450476190477
DN39,53.6164903539823,-0.33562356637168145
DN4,53.50507816730038,-1.1212989087452472
DN40,53.62105229580574,-0.22712244370860926
DN41,53.58131723140496,-0.19501078925619836
DN5,53.53843728865979,-1.1745608051546392
DN6,53.59794792941177,-1.17843708
DN7,53.58285706505295,-1.0132161618759457
DN8,53.615335548780486,-0.9552314227642277
DN9,53.5059387755102,-0.8945294839650146
DT1,50.711912186700765,-2.445690081841432
DT10,50.93773250530785,-2.3344697919320594
DT11,50.861753792784455,-2.1832393413506015
DT2,50.74956491212654,-2.4506124973637964
DT3,50.64209134943182,-2.4686015980113636
DT4,50.609548551307846,-2.4655805804828974
DT5,50.548799525316454,-2.4423725284810125
DT6,50.739138413173656,-2.7755069391217564
DT7,50.72943570422535,-2.947431982394366
DT8,50.819868974358975,-2.7590709829059827
DT9,50.941970054585155,-2.5159469563318777
DY1,52.5164936795995,-2.0966721226533167
DY10,52.38681115115115,-2.2238552712712716
DY11,52.38441050742574,-2.262211815594059
DY12,52.386387019064124,-2.3321346880415943
DY13,52.33682526548673,-2.2812781696165194
DY14,52.38048165562914,-2.4684096009933776
DY2,52.49637037037037,-2.081485556878307
DY3,52.53088683823529,-2.131227898284314
DY4,52.53288559793815,-2.055482588659794
DY5,52.48063444794953,-2.1238982124079917
DY6,52.49860837549934,-2.164158727030626
DY7,52.46633944606415,-2.231423862973761
DY8,52.460871712158806,-2.155804088502895
DY9,52.4331658,-2.122496514117647
E1,51.517400581625914,-0.059431212822207535
E10,51.56774315359477,-0.014318555555555557
E11,51.568700560190706,0.013589989272943982
E12,51.55072790404041,0.05307423737373737
E13,51.52788643835616,0.026677049657534247
E14,51.5061407278481,-0.018210818037974683
E15,51.54020878228783,0.0031130651906519065
E16,51.51032520934762,0.029801718597857838
E17,51.58695181401441,-0.020892685003274396
E18,51.59276663934426,0.024996087431693986
E1W,51.50941189814815,-0.05892876851851852
E2,51.52960153292181,-0.06264966049382717
E20,51.54633942477876,-0.01064912831858407
E22,51.50122714285715,-0.02101585714285714
E3,51.52810832904884,-0.02491616795201371
E4,51.62175394438723,-0.005716065911328528
E5,51.55925765861027,-0.05355218126888217
E6,51.52658472372698,0.053818679306608885
E7,51.54712475746269,0.027493994402985077
E8,51.543791062670294,-0.06610149727520435
E9,51.54413450076805,-0.042642963133640556
E98,51.508031607142854,-0.06442046428571428
EC1A,51.520544484848486,-0.1041638
EC1M,51.52131485380117,-0.1022525730994152
EC1N,51.5198772611465,-0.10880527388535031
EC1P,51.52457,-0.112017
EC1R,51.525005977443605,-0.108337
EC1V,51.526791463917526,-0.09776783505154639
EC1Y,51.52305856353591,-0.09248822651933702
EC2A,51.523653546511625,-0.08548433430232559
EC2M,51.518544451219505,-0.08618525609756097
EC2N,51.51581780000001,-0.08577541999999999
EC2P,51.524451917808214,-0.11173500000000001
EC2R,51.516224657534245,-0.09107057534246575
EC2V,51.515481057692305,-0.09367232692307693
EC2Y,51.519477303370785,-0.09352980898876405
EC3A,51.514827808219174,-0.08024457534246575
EC3M,51.51184550000001,-0.0820934625
EC3N,51.51175134146341,-0.07660270731707317
EC3P,51.524120869565216,-0.11069265217391304
EC3R,51.510504125,-0.083414825
EC3V,51.51300857142857,-0.08582364935064934
EC4A,51.51580348623853,-0.10815877981651376
EC4M,51.514301505376345,-0.09944859139784945
EC4N,51.51279628571429,-0.09130921428571429
EC4P,51.52457,-0.112017
EC4R,51.510858965517244,-0.0904551551724138
EC4V,51.512493893805306,-0.10000162831858407
EC4Y,51.51293328125,-0.1088421171875
EH1,55.95076839506173,-3.192917632716049
EH10,55.91978678240741,-3.2111068576388893
EH11,55.93273835443038,-3.2514082088607594
EH12,55.94219850245499,-3.2808043183306057
EH13,55.90670248677249,-3.2429155185185183
EH14,55.90885396449705,-3.286141395463511
EH15,55.946169328,-3.1125686912
EH16,55.922706795016985,-3.151819784824462
EH17,55.90476013422819,-3.143059513422819
EH18,55.87687386792453,-3.122439367924528
EH19,55.87242113207547,-3.104588183962264
EH2,55.95237357142857,-3.2020852346938775
EH20,55.87882476595745,-3.157177463829787
EH21,55.938087186261555,-3.0453210951122855
EH22,55.88543383169203,-3.0609727179946287
EH23,55.8395403654485,-3.0510365514950166
EH24,55.84992807692308,-3.1369408333333335
EH25,55.86131805555556,-3.1747362708333333
EH26,55.83403536412078,-3.223918515097691
EH27,55.8900264,-3.4155608799999997
EH28,55.929702978723405,-3.3905093617021276
EH29,55.95698706349206,-3.4040354761904763
EH3,55.95199547425474,-3.206780066395664
EH30,55.98517061224489,-3.396662649659864
EH31,56.03633235294117,-2.826003156862745
EH32,55.96721281306715,-2.9489271560798547
EH33,55.94122187969925,-2.9454814736842105
EH34,55.907754204545455,-2.8804355113636366
EH35,55.91059575342466,-2.944531054794521
EH36,55.855444545454546,-2.854298090909091
EH37,55.86137294736842,-2.959933652631579
EH38,55.77738818181819,-2.9528223636363635
EH39,56.0470009375,-2.734349324519231
EH4,55.962679664903,-3.262018112874779
EH40,55.98953808823529,-2.661111573529412
EH41,55.94862423982869,-2.7780164625267663
EH42,57.1862264498645,-2.4567875067750675
EH43,55.62384444444445,-3.0113425555555553
EH44,55.6191823364486,-3.0635445887850463
EH45,55.65443093220338,-3.19062940960452
EH46,55.74107633027523,-3.3551731743119264
EH47,55.85855678426052,-3.6662134748982362
EH48,55.89896856068743,-3.6650693694951664
EH49,55.97603249422633,-3.5983160230946885
EH5,55.97620249216301,-3.222455332288401
EH51,56.01085511904762,-3.6050956928571427
EH52,55.93946739130435,-3.484303787826087
EH53,55.89553593650793,-3.468373850793651
EH54,55.891987601668404,-3.5243357403545357
EH55,55.84677145390071,-3.575007319148936
EH6,55.9725009009901,-3.1751309554455447
EH7,55.96031937017995,-3.165193524421594
EH8,55.948740392156864,-3.164254249554367
EH9,55.93304853515625,-3.18525302734375
EH91,55.925185,-3.2979172500000002
EH95,55.97861,-3.2535210000000006
EH99,55.947635000000005,-3.203773
EN1,51.654286924664596,-0.067923044375645
EN10,51.73818601851852,-0.023052020833333332
EN11,51.765672073732716,-0.009320231950998464
EN2,51.66002595438175,-0.09432358103241298
EN3,51.66020734328358,-0.03656311641791045
EN4,51.649392348754446,-0.1600699056939502
EN5,51.65003752830189,-0.19776891509433964
EN6,51.69951362688297,-0.17627400579374278
EN7,51.712257549019604,-0.06976343333333333
EN77,100.0,0.0
EN8,51.69948723497268,-0.033830889617486336
EN9,51.696267920937046,0.015307423133235723
EX1,50.72875185810811,-3.4972314132882882
EX10,50.69321809580838,-3.2466719305389224
EX11,50.746745952380955,-3.2895706815476187
EX12,50.706846953907814,-3.0818589458917836
EX13,50.78710965289256,-3.007076611570248
EX14,50.81394495375128,-3.1917042466598153
EX15,50.87734017640573,-3.3415273307607496
EX16,50.922674159881566,-3.491941644707624
EX17,50.81201168831169,-3.7054515694305694
EX18,50.90197329949238,-3.887889426395939
EX19,50.87730776255708,-4.003931812785388
EX2,50.70880629032258,-3.5146133597475457
EX20,50.752016417769376,-4.018452528355388
EX21,50.80580717314488,-4.207977551236749
EX22,50.828032117263845,-4.368192060260586
EX23,50.8242574676259,-4.532274438848921
EX24,50.74042391509435,-3.0892030471698115
EX3,50.687027973568284,-3.4602115198237886
EX31,51.08550475025484,-4.068928339449541
EX32,51.071917100238664,-4.020059467780429
EX33,51.11543320754717,-4.175061991913746
EX34,51.19809232035928,-4.10645698502994
EX35,51.223867226890754,-3.8271724369747897
EX36,51.01668865707433,-3.7977039088729017
EX37,50.97855702970297,-3.9542469554455444
EX38,50.94391185897436,-4.152485647435897
EX39,51.01541714182345,-4.245442852387844
EX4,50.73144305061559,-3.526468634746922
EX5,50.75591700087184,-3.4333653260680035
EX6,50.67640266574586,-3.598010541436464
EX7,50.58465834343434,-3.470613694949495
EX8,50.629827743119264,-3.4014825183486237
EX9,50.639694380952385,-3.323974149206349
FK1,55.984380068493145,-3.794595345890411
FK10,56.11589993258427,-3.783301248314607
FK11,56.14987813333333,-3.851743666666667
FK12,56.1528238410596,-3.8018827682119203
FK13,56.15180419354839,-3.73985135483871
FK14,56.16824005813953,-3.654913988372093
FK15,56.203146406685235,-3.9503749080779946
FK16,56.19110662162162,-4.0607877162162165
FK17,56.23967770992367,-4.220017427480916
FK18,56.3250675,-4.328829875
FK19,56.3708575,-4.313702642857143
FK2,56.004904632952694,-3.7559457210440454
FK20,56.4054,-4.640116608695652
FK21,56.46592528301886,-4.321053188679246
FK3,56.010673769063175,-3.7206548039215686
FK4,55.996470591715976,-3.907856446745562
FK5,56.02733141304348,-3.822965904347826
FK6,56.02141780979827,-3.915363386167147
FK7,56.09626087616822,-3.918252172897196
FK8,56.131794749216304,-4.060094280564263
FK9,56.14482690243902,-3.9430006487804876
FY1,53.8152820020429,-3.047035762002043
FY2,53.845927364620934,-3.0396581516245487
FY3,53.821429923371646,-3.020469024265645
FY4,53.790942701252234,-3.027143025939177
FY5,53.87510957374254,-3.021545080988917
FY6,53.86784465962441,-2.981135884976526
FY7,53.91602823619632,-3.0274208711656443
FY8,53.75098712296984,-3.0026597826759476
G1,55.85886316622691,-4.2487997994722955
G11,55.873248245967744,-4.312956641129032
G12,55.880565638297874,-4.300592217325228
G13,55.8935145890411,-4.347966856164383
G14,55.8805114953271,-4.351168563084112
G15,55.9092902955665,-4.366231224137931
G2,55.862938768939394,-4.2559541420454545
G20,55.88592106469003,-4.282521832884097
G21,55.88218939102564,-4.220007886217949
G22,55.89079268292683,-4.252083668292683
G23,55.90271612244897,-4.2850738095238095
G3,55.86571630480167,-4.27799251565762
G31,55.85644621004566,-4.208218392694064
G32,55.84883552284264,-4.165513079187818
G33,55.87488792825112,-4.1649831417040355
G34,55.867934999999996,-4.112545980769231
G4,55.86752530973451,-4.252039731563422
G40,55.847107637614684,-4.220504798165138
G41,55.837638708487084,-4.284450637146371
G42,55.8321400619195,-4.257534013931889
G43,55.81862557919622,-4.292093245862884
G44,55.81419964343598,-4.255698769854133
G45,55.94846691558442,-4.219096961038962
G46,55.80338135493373,-4.307833531664212
G5,55.97256991525424,-4.240017175141243
G51,55.857778446745556,-4.316507338757396
G52,55.84773364953886,-4.350092054018446
G53,55.82089607816712,-4.352458734501348
G58,55.842359230769226,-4.290679461538462
G60,55.92217755244756,-4.454901699300699
G61,55.91913470290771,-4.3316883451327435
G62,55.94274830396476,-4.321288997797357
G63,56.04202894348895,-4.36526957002457
G64,55.911493563068916,-4.216971478543563
G65,55.97332992518703,-4.05768651371571
G66,55.940442898894155,-4.153761230647709
G67,55.946571920000004,-3.9873761791999995
G68,55.95284320121951,-4.016326030487805
G69,55.87631808510638,-4.100784949341438
G70,55.949868,-3.9879723999999994
G71,55.82260670317635,-4.074934398685651
G72,55.80446100938967,-4.129771291079813
G73,55.81937979706877,-4.206905320180383
G74,55.76895390792291,-4.175478532119914
G75,55.75044592677345,-4.200462536613272
G76,55.777006677367574,-4.2730435377207066
G77,55.77367619252873,-4.332277568965517
G78,55.7928003960396,-4.409375131541726
G79,55.771,-4.223062
G81,55.91355228194726,-4.407429400608519
G82,55.951600852904825,-4.574101755253399
G83,56.01198478468899,-4.586843666666667
G84,56.01400849598163,-4.755559763490241
G90,55.869007058823534,-4.2409962352941175
GIR,100.0,0.0
GL1,51.85942204259439,-2.243750592449177
GL10,51.74471663346614,-2.287623296812749
GL11,51.69047110932476,-2.3573292926045015
GL12,51.623544230769234,-2.3896115555555553
GL13,51.69236844262296,-2.4609134713114753
GL14,51.817850569715134,-2.481687136431784
GL15,51.73685721534653,-2.550240926980198
GL16,51.79586648594377,-2.612859855421687
GL17,51.855183661710036,-2.511422778810409
GL18,51.940642386706955,-2.414529495468278
GL19,51.945828685567015,-2.2897074896907217
GL2,51.844010855043415,-2.2692966713426856
GL20,52.00215539245667,-2.131508166156983
GL3,51.86317,-2.17705447086915
GL4,51.840428630136984,-2.2189199323630135
GL5,51.73811571686204,-2.221082792605951
GL50,51.90065836170213,-2.0818333776595748
GL51,51.89912839308579,-2.110478801536492
GL52,51.91976855167395,-2.058299609898108
GL53,51.879350310810814,-2.0675960851351354
GL54,51.896912973733585,-1.844293110694184
GL55,52.063780578231295,-1.7694734557823129
GL56,51.98944324478179,-1.7032266622390893
GL6,51.73428307619048,-2.193646513333333
GL7,51.711036283863365,-1.8970636018845701
GL8,51.64271017751479,-2.170989452662722
GL9,51.55580366071428,-2.3034586607142855
GU1,51.24309957975167,-0.5648388328557784
GU10,51.19719474541751,-0.7966938584521386
GU11,51.249417349926794,-0.7633321654465592
GU12,51.25144415617128,-0.729192426952141
GU14,51.29406199704142,-0.7637254615384615
GU15,51.335592269187984,-0.7371459744160178
GU16,51.30885477234401,-0.7250518145025295
GU17,51.32835481727575,-0.7883740132890366
GU18,51.34847179310345,-0.6699924206896551
GU19,51.35984247126437,-0.6918969655172414
GU2,51.24565610619469,-0.5941038554572271
GU20,51.364899032258066,-0.6500052193548387
GU21,51.32114865284974,-0.5798337944732297
GU22,51.31198100956429,-0.551748054197662
GU23,51.29360534798535,-0.5063516813186812
GU24,51.330318923357666,-0.628433746350365
GU25,51.40105085585585,-0.5720928513513514
GU26,51.114269537366546,-0.750364384341637
GU27,51.08129420545747,-0.7215499357945425
GU28,50.99107309859155,-0.6329276112676057
GU29,50.98485304449649,-0.7477161334894613
GU3,51.24694343065694,-0.6286980097323601
GU30,51.07565646864686,-0.804419399339934
GU31,50.99704580645162,-0.9033990737327189
GU32,51.009072068345326,-0.9690447482014387
GU33,51.051533265895955,-0.8903836473988439
GU34,51.13897976019185,-0.9869913061550759
GU35,51.11660192982456,-0.8499318434547908
GU4,51.243401747967475,-0.5400456808943089
GU46,51.3385778425656,-0.8319856676384839
GU47,51.34951464547677,-0.7917534523227383
GU5,51.19859450381679,-0.5102272340966921
GU51,51.28410403402187,-0.8419662065613608
GU52,51.26307355353075,-0.8392284829157176
GU6,51.1393353125,-0.48522326736111115
GU7,51.189629219143576,-0.6123138136020151
GU8,51.14849932330827,-0.6446414526315789
GU9,51.219170485829956,-0.7942243289473684
GY1,100.0,0.0
GY10,100.0,0.0
GY2,100.0,0.0
GY3,100.0,0.0
GY4,100.0,0.0
GY5,100.0,0.0
GY6,100.0,0.0
GY7,100.0,0.0
GY8,100.0,0.0
GY9,100.0,0.0
HA0,51.55107777777777,-0.3053244830409357
HA1,51.58036468129571,-0.3386097732497388
HA2,51.573713987538945,-0.3614573727933541
HA3,51.5937645390071,-0.32096050039401103
HA4,51.57029385224274,-0.4106654793315743
HA5,51.59503663619744,-0.38632255850091407
HA6,51.61191789473684,-0.4225050512465374
HA7,51.61126098130841,-0.31060036331775703
HA8,51.61137921164773,-0.2738341647727273
HA9,51.560580587649405,-0.2853748147410359
HD1,53.64687286556604,-1.7889868101415094
HD2,53.66899237717907,-1.7767960443740096
HD3,53.65358634854772,-1.8321562489626555
HD4,53.62554961485557,-1.7979109270976616
HD5,53.64741031988873,-1.7462216898470095
HD6,53.70215877038896,-1.784687105395232
HD7,53.62393687707641,-1.877784061461794
HD8,53.59938776507276,-1.6748267162162163
HD9,53.580595442404004,-1.797194666944908
HG1,54.000236318036286,-1.5346642155816435
HG2,53.9855523480663,-1.5286872928176796
HG3,54.029576272878536,-1.616611666389351
HG4,54.15690004950495,-1.5662442693069307
HG5,54.013592155309034,-1.4571728668779715
HP1,51.75656471810089,-0.48733095845697333
HP10,51.60848302120141,-0.6981307261484099
HP11,51.62365973577236,-0.7454097134146341
HP12,51.62611496957404,-0.7796956328600406
HP13,51.634519811542994,-0.740564750294464
HP14,51.65246014814815,-0.8386338
HP15,51.658772364066195,-0.7113430520094564
HP16,51.70231970588236,-0.7198216363636364
HP17,51.77579989218329,-0.8873853153638813
HP18,51.81998082132565,-0.9677406988472622
HP19,51.82371465546218,-0.8280353042016807
HP2,51.76438138634047,-0.4519958990825688
HP20,51.820213574074074,-0.8066014407407407
HP21,51.80520706043956,-0.805811028846154
HP22,51.80922748186528,-0.7693923129533679
HP23,51.79572236111111,-0.661507984375
HP27,51.72094,-0.8331227707865169
HP3,51.73572678100264,-0.47126335883905013
HP4,51.767915764546686,-0.5690726008119079
HP5,51.712724359673025,-0.6086248324250682
HP6,51.67860273348519,-0.5986006218678815
HP7,51.664424540389966,-0.6101709526462396
HP8,51.6381075,-0.5695950545454546
HP9,51.610189893238434,-0.6402192153024912
HR1,52.060734100268576,-2.6763497636526408
HR2,52.009331250953466,-2.78542443020595
HR3,52.09449947126437,-3.0871235724137933
HR4,52.09050129511677,-2.77134657537155
HR5,52.19634846153846,-3.0364692348178135
HR6,52.23353718204489,-2.773230314214464
HR7,52.185440854092526,-2.523708409252669
HR8,52.044916147110335,-2.4453442154115588
HR9,51.90793737665463,-2.5823246582430808
HS1,58.21266849056604,-6.381407150943397
HS2,58.24868931129476,-6.462592333333333
HS3,57.87763263157894,-6.850760578947369
HS4,57.87074222222222,-6.696343888888888
HS5,57.76542714285714,-7.0118275
HS6,57.602419874999995,-7.2992974375
HS7,57.44785777777778,-7.341562311111111
HS8,57.236241842105265,-7.347439842105263
HS9,56.9726116,-7.4738906
HU1,53.7428376975945,-0.33796571821305843
HU10,53.75137911487759,-0.4421442241054614
HU11,53.828166754176614,-0.221399076372315
HU12,53.72477037371134,-0.12829156958762888
HU13,53.72574151162791,-0.43943434651162794
HU14,53.72868059322034,-0.4996879830508475
HU15,53.74775402349486,-0.6183511350954479
HU16,53.78168097560975,-0.422814156504065
HU17,53.846368288564854,-0.42703999309286267
HU18,53.90987361940299,-0.16925048880597013
HU19,53.72339270408163,0.03440007142857143
HU2,53.75078291666667,-0.34069152083333337
HU20,53.78789176470588,-0.5118563529411765
HU3,53.7422912749004,-0.3677487237715803
HU4,53.73636921800948,-0.4038469123222749
HU5,53.75999121414914,-0.3763320152963671
HU6,53.781086287878786,-0.3714244166666667
HU7,53.791458118421055,-0.32970902236842103
HU8,53.76945641231593,-0.2996400281124498
HU9,53.756211056603775,-0.2886544226415094
HX1,53.72105540748898,-1.8717089570484582
HX2,53.738645653333336,-1.906579952
HX3,53.72674167014614,-1.8442588448155879
HX4,53.67709694063927,-1.8825619543378995
HX5,53.68459708474576,-1.8352484881355935
HX6,53.69681329545454,-1.9274489633838383
HX7,53.739187108603666,-2.0084834400564175
IG1,51.55945161395856,0.07341478844056706
IG10,51.64839941891892,0.06595064594594595
IG11,51.534543043052835,0.09371940019569472
IG2,51.57614358353511,0.08155055205811138
IG3,51.56322140756303,0.10296812394957984
IG4,51.58005568345324,0.051199043165467625
IG5,51.5913037394958,0.06345821428571428
IG6,51.59604707446808,0.08771402836879433
IG7,51.61427680722892,0.09605844377510041
IG8,51.609330625000005,0.03718543
IG9,51.62580239726027,0.04044385958904109
IM1,100.0,0.0
IM2,100.0,0.0
IM3,100.0,0.0
IM4,100.0,0.0
IM5,100.0,0.0
IM6,100.0,0.0
IM7,100.0,0.0
IM8,100.0,0.0
IM9,100.0,0.0
IM99,100.0,0.0
IP1,52.06738653153153,1.1393423531531532
IP10,52.01890926701571,1.2700961727748692
IP11,51.967938906088754,1.3410730227038183
IP12,52.09333858223063,1.3699971096408319
IP13,52.189707142857145,1.320748491969569
IP14,52.206363386996905,1.0302457603715172
IP15,52.1563536969697,1.5954257696969696
IP16,52.20443576802508,1.583604103448276
IP17,52.231173647540984,1.502333
IP18,52.33048105442177,1.6703730204081633
IP19,52.340363048576215,1.4944488609715243
IP2,52.04518359832636,1.1338574323570432
IP20,52.40625049689441,1.3190488788819876
IP21,52.36463996212122,1.2369836231060605
IP22,52.375735916955016,1.0512799896193772
IP23,52.30798216216216,1.1205841711711713
IP24,52.420836653944015,0.7593827595419848
IP25,52.58622486486486,0.8390071573926868
IP26,52.508011183431954,0.5728054881656804
IP27,52.430181695906434,0.581291575048733
IP28,52.33064110604333,0.5274937491448118
IP29,52.190849754901954,0.6590388112745098
IP3,52.041338217562256,1.1881617758846659
IP30,52.210358003384094,0.8494483739424703
IP31,52.2908743814433,0.8352125360824741
IP32,52.25504017505471,0.7185755951859957
IP33,52.24298937114673,0.7082712675709002
IP4,52.06041900634249,1.1802162484143763
IP5,52.06179340659341,1.2463161428571428
IP6,52.13284594904459,1.1093112191082803
IP7,52.06843622695035,0.9434318496453901
IP8,52.06294612159329,1.0797186142557653
IP9,51.98852667338709,1.146933243951613
IP98,52.37668,1.109242
IV1,57.48404205574913,-4.235060766550522
IV10,57.58460662650602,-4.126109891566266
IV11,57.67728181818182,-4.03878575
IV12,57.57436229885057,-3.864455593103448
IV13,57.3419,-4.0201344210526315
IV14,57.585552666666665,-4.54951024
IV15,57.59935889400922,-4.431450092165899
IV16,57.664669464285716,-4.338285678571428
IV17,57.698879780219784,-4.259449851648352
IV18,57.70244221105528,-4.15509056281407
IV19,57.804066497461925,-4.06227161928934
IV2,57.46828565977742,-4.185244938791733
IV20,57.78833745762712,-3.9035133474576273
IV21,57.72449857142857,-5.721826836734693
IV22,57.73914012820513,-5.514948410256411
IV23,57.7710328,-5.02701614
IV24,57.89090977777778,-4.3561682
IV25,57.888773611111105,-4.041680284722222
IV26,57.92717136986301,-5.193874301369863
IV27,58.27310607329843,-4.792804670157068
IV28,58.00954818181819,-4.158251909090909
IV3,57.476451738197426,-4.248093472103005
IV30,57.65220701738335,-3.3250138179322963
IV31,57.716762180451134,-3.290833778195489
IV32,57.63052947674418,-3.104821755813954
IV36,57.60948027083334,-3.6082000458333336
IV4,57.452176511627904,-4.5214361162790695
IV40,57.27393427419355,-5.648915080645161
IV41,57.27276538461538,-5.736227538461539
IV42,57.23875857142857,-5.830868285714286
IV43,57.15541399999999,-5.8108651
IV44,57.108619,-5.8829806
IV45,57.0717225,-5.90652625
IV46,57.10926666666666,-5.979071
IV47,57.29524315789473,-6.343815052631579
IV48,57.293515,-6.097452499999999
IV49,57.22916372093024,-5.942753720930233
IV5,57.46916047619048,-4.410347261904763
IV51,57.65551344680851,-6.216633174468085
IV52,57.336066,-5.652412249999999
IV53,57.34415636363636,-5.554684909090909
IV54,57.42987483333333,-5.6169994333333335
IV55,57.45595649122807,-6.609332245614035
IV56,57.36611857142857,-6.430987285714286
IV6,57.525575625,-4.4591689140625
IV63,57.30580411764706,-4.531646852941177
IV7,57.583172258064515,-4.3870277548387095
IV8,57.55426484848485,-4.265445515151515
IV9,57.56873340425532,-4.178611574468085
IV99,57.48132,-4.223949
JE1,100.0,0.0
JE2,100.0,0.0
JE3,100.0,0.0
JE4,100.0,0.0
KA1,55.59533769230769,-4.497339278481013
KA10,55.55052307517084,-4.647449988610478
KA11,55.61865862962963,-4.628258790740741
KA12,55.619146309523806,-4.665290010204082
KA13,55.655628577680524,-4.700376665207878
KA14,55.74018567567567,-4.672701486486486
KA15,55.74848565400844,-4.626420510548523
KA16,55.60759366071428,-4.328228196428571
KA17,55.61060307142858,-4.2790509000000005
KA18,55.45166880758807,-4.241956386178862
KA19,55.34622820189274,-4.668189208201893
KA2,55.59554832599119,-4.567085466960353
KA20,55.64135011320755,-4.750801667924528
KA21,55.64221791999999,-4.784209213333334
KA22,55.649981875,-4.808842678125
KA23,55.69353673796792,-4.857609401069519
KA24,55.709449647577095,-4.715666493392071
KA25,55.7534365470852,-4.68860034529148
KA26,55.32805138957817,-4.824119004962779
KA27,55.538836650485436,-5.170974878640777
KA28,55.75414875,-4.925156722222223
KA29,55.755655000000004,-4.853945409090909
KA3,55.64567419680404,-4.496923474348192
KA30,55.79728574175824,-4.863348489010989
KA4,55.599384529411765,-4.381725741176471
KA5,55.51045835714286,-4.388932176190476
KA6,55.415676000000005,-4.5031400905660375
KA7,55.4469520368364,-4.630841815817985
KA8,55.47184953531598,-4.61227494795539
KA9,55.49767060538117,-4.604816811659193
KT1,51.40759397037037,-0.29833125185185183
KT10,51.36947777059774,-0.35412256381260093
KT11,51.328347437858504,-0.40254450669216063
KT12,51.377342021912355,-0.40843999800796815
KT13,51.368171016311166,-0.44909595106649935
KT14,51.33832526717557,-0.48831559287531806
KT15,51.363735026178006,-0.4958172369109948
KT16,51.382238095999995,-0.5174600816
KT17,51.34126835357625,-0.24935346153846155
KT18,51.31599917159763,-0.2633322228796844
KT19,51.35271998632011,-0.27080658549931597
KT2,51.41904846491228,-0.29043340058479533
KT20,51.286451231454,-0.23108860237388723
KT21,51.311217771883285,-0.3035896074270557
KT22,51.301956273428885,-0.339558592061742
KT23,51.27995183510639,-0.37593598138297873
KT24,51.27061974358975,-0.4306741230769231
KT3,51.399645834445934,-0.2576614032042724
KT4,51.37838909961686,-0.2430483448275862
KT5,51.39058245283019,-0.2867761293800539
KT6,51.38742975838927,-0.302828088590604
KT7,51.38800379844961,-0.33407210852713176
